sec_cate_id,query
10262产前产后用品||,超薄安心裤
10192裤装||,运动裤女宽松
10164水果蔬菜/肉禽蛋品/海鲜水产||,紫薯新鲜
10148身体防护用品||,木梳子
10251游泳池/戏水玩具||,儿童游泳池
10049宝宝清洁消毒用品||,泡沫洗手液
16034T恤||,爸爸短袖
15517女性卫生||,洋甘菊
10143家务/地板清洁用具||,擦玻璃神器
10086儿童读物/教辅||,车车1-3岁
10054宝宝口腔护理||,狮王儿童牙膏
10162牛肉干/猪肉脯/卤味零食||,良品铺子礼包礼包
10161奶酪/乳制品||,纯甄
10159粮油米面/南北干货/调味品||,煎饼
16015电脑||,苹果平板电脑
10036婴幼儿营养品||,葡萄糖酸锌口服液
10204运动服/休闲服装||,运动服套装女薄款
10275纸尿裤||,mimipoko纸尿裤
10143家务/地板清洁用具||,纳米海绵
10165休闲食品||,三只松鼠锅巴
10043餐具/水壶||,婴儿学饮杯6-12个月
15529彩妆||,汤姆福特
10256饰品/流行首饰/时尚饰品新||,耳饰纯银
10043餐具/水壶||,水果奶嘴
10139生活电器||,除湿机
10130家用保健器材||,按摩器颈部
10210宝宝服装||,女童牛仔裤
10256饰品/流行首饰/时尚饰品新||,转运珠
15529彩妆||,眼线笔kissme
10043餐具/水壶||,学生饭盒
10139生活电器||,加湿器迷你
10209童鞋||,361男鞋
10142家庭环境清洁剂||,膜太
10051宝宝洗浴护肤品||,润肤露
10239积木||,玩具2-3岁
16054套装||,花花公子套装
10046奶瓶奶嘴||,宽口径奶瓶
10055宝宝日常护理用品||,发光耳勺
10221外套/夹克/大衣||,迷你巴拉巴拉男童外套
15520洁面||,卸妆洗面奶
10273孕妇装||,休闲短裤女
10258箱包皮具/热销女包/男包||,女士包
10049宝宝清洁消毒用品||,洗手液儿童
10059保健冲调||,superfarm
10245娃娃/智能娃娃||,洋娃娃女孩
10210宝宝服装||,女宝宝衣服
10165休闲食品||,薄饼
10050宝宝湿巾||,润本湿巾
10054宝宝口腔护理||,婴幼儿牙刷
10086儿童读物/教辅||,会说话的书
15526防晒隔离||,碧柔防嗮
10221外套/夹克/大衣||,女童背带裤
10210宝宝服装||,婴儿包屁衣
10067男士营养||,男性保健品
16035Polo衫||,男士polo衫
10056宝宝洗浴用品||,搓泥宝
10149收纳用品||,迪迪龙收纳箱
10232儿童轮滑/滑板||,旱冰鞋儿童
10105女装||,开衫
10221外套/夹克/大衣||,防嗮衣儿童
10029儿童包/背包/箱包||,防走丢绳
10052宝宝防蚊用品||,日本驱蚊水vape
10150卫浴用具/卫浴配件||,体重秤高精准
10227串珠/拼图/配对/拆装/敲打玩具||,绕珠玩具
10172婴幼儿牛奶粉||,贝拉米奶粉
15852影音娱乐||,音箱
10256饰品/流行首饰/时尚饰品新||,仙蒂瑞拉
10174孕产妇奶粉||,孕妇奶粉安满
15515身体护理||,丰胸霜
15524乳液/面霜||,面霜小样
10215儿童配饰||,儿童头饰
10210宝宝服装||,婴儿空调服连体
10153衣物织物清洁剂/护理剂||,金纺
10221外套/夹克/大衣||,宝宝背心套装
10209童鞋||,巴拉巴拉童鞋凉鞋
10145空气除臭净化用品||,脚气膏澳洲
10032学步带/出行用品||,背娃神器
10052宝宝防蚊用品||,蚊香液婴儿驱蚊
10204运动服/休闲服装||,女装套装时尚
10039儿童床品||,毛毯/盖毯成人
10198裙装||,成人裙子
10261产后瘦身||,产后内裤
10209童鞋||,婴童凉鞋
10228电动/遥控/惯性/发条玩具||,小玩具
10209童鞋||,一岁宝宝鞋子
10258箱包皮具/热销女包/男包||,女土包包
10209童鞋||,饼干鞋
10051宝宝洗浴护肤品||,宝宝身体乳
10274拉拉裤||,拉拉裤超薄
15515身体护理||,花瓣沐浴露
10036婴幼儿营养品||,宝宝dha
10052宝宝防蚊用品||,vape驱蚊手表
10221外套/夹克/大衣||,童年大冒险
15789护肤套装||,黛珂白檀水乳
10086儿童读物/教辅||,折纸
10213儿童家居服/睡衣/浴袍||,女童睡衣纯棉
15516口腔护理||,花王牙膏秒杀
15515身体护理||,艾灸柱
15520洁面||,去螨虫皂
10046奶瓶奶嘴||,仿母乳奶瓶
15941大家电||,液晶电视
10238绘画类用品||,美乐
10198裙装||,初恋伞
10163山核桃/坚果/炒货||,果仁
10246学习/实验/绘画文具||,晨光中性笔
10278毛巾/浴巾/手巾||,一次性浴巾
10260哺乳文胸/内裤||,哺乳背心
10213儿童家居服/睡衣/浴袍||,和尚服新生儿0-6个月
10046奶瓶奶嘴||,好孩子奶嘴宽口径
10258箱包皮具/热销女包/男包||,男士背包斜挎
10210宝宝服装||,童裤男
10228电动/遥控/惯性/发条玩具||,消防车玩具
10043餐具/水壶||,吸盘碗硅胶
10051宝宝洗浴护肤品||,婴儿痱子粉
15528美容工具||,粉扑清洗剂
15524乳液/面霜||,fancl防晒
15896手机通讯||,华为畅享9s
10059保健冲调||,优培农场减肥
16105汽车用品/内饰品||,车载小冰箱
10198裙装||,连衣裙显瘦
10252幼儿爬行/学步/健身||,澳贝玩具
10138厨房电器||,净水器滤芯
10046奶瓶奶嘴||,奶瓶贝亲玻璃
10061茶||,蒲公英根茶
16015电脑||,华为平板电脑
10051宝宝洗浴护肤品||,儿童花露水
10149收纳用品||,透明化妆品收纳盒
10061茶||,红枣干
10209童鞋||,巴拉巴拉男童凉鞋
15852影音娱乐||,收音机
15896手机通讯||,iphone8
10036婴幼儿营养品||,蛋白粉孕妇
15522精华||,21天
10059保健冲调||,倍优农场
10192裤装||,热裤女
10138厨房电器||,烤肉锅
10200外套||,男士防晒服
10210宝宝服装||,女童吊带裙
10275纸尿裤||,尤妮佳纸尿裤xl
10210宝宝服装||,裙子女童9岁
10132家纺床品||,床单单品
10142家庭环境清洁剂||,过滤网
10129户外装备||,秋千
10164水果蔬菜/肉禽蛋品/海鲜水产||,黑布李
15518成人用品||,跳蛋用品
10218帽子/围巾/口罩/手套/耳套/脚套||,舞蹈袜女童
10210宝宝服装||,凯蒂猫hellokitty
10192裤装||,棉麻裤女成人
15524乳液/面霜||,大红瓶
10237户外运动/休闲/传统玩具||,泡泡机相机
10247音乐玩具/儿童乐器||,钢铁侠
10157糕点/点心||,红枣蛋糕
15515身体护理||,护手霜小甘菊
10209童鞋||,巴布豆女童凉鞋
15514头发护理||,滋源无硅油洗发水
10153衣物织物清洁剂/护理剂||,洗衣服液
10209童鞋||,鞋子女童凉鞋
10045口水巾/吸汗巾/饭兜||,口水巾围嘴1-2岁
10043餐具/水壶||,兔头妈妈甄选保温杯
10131运动/瑜伽||,跳绳健身
10043餐具/水壶||,辅食碗保温
10063传统滋补||,燕窝孕妇饮品
10161奶酪/乳制品||,奶片原味
16039休闲裤||,休闲裤男青年
10060补气养血||,补铁孕妇
10258箱包皮具/热销女包/男包||,jellytoyboy-菱格条链包
15523眼部护理||,娇韵诗眼霜
16034T恤||,井弗
10214儿童内衣裤||,99选5套装
10242毛绒安抚玩具||,手抓球牙胶
15516口腔护理||,软毛牙刷成人
15521化妆水||,爽肤水清爽
10086儿童读物/教辅||,宝宝书籍
10164水果蔬菜/肉禽蛋品/海鲜水产||,大希地牛排送锅
10218帽子/围巾/口罩/手套/耳套/脚套||,袜子婴儿夏季
10138厨房电器||,绞肉机电动
15518成人用品||,魅动
10209童鞋||,童鞋秒杀
10157糕点/点心||,友臣肉松饼
10275纸尿裤||,帮宝适l
10066美容护肤||,美白
10177板鞋/帆布鞋||,匡威
10159粮油米面/南北干货/调味品||,羊肚菌
10179凉鞋||,达夫妮凉鞋
15526防晒隔离||,男士防晒喷雾
10275纸尿裤||,纸尿裤兔头妈妈
10214儿童内衣裤||,婴幼儿内裤
10031童车/学步车/滑板车||,贝瑞佳
10033婴幼儿辅食||,肉泥辅食
16403乳贴||,胸贴婚纱摄影
10266母乳喂养用品||,子初储奶袋
10056宝宝洗浴用品||,躺椅
10053宝宝护理电器||,婴儿推子理发
10275纸尿裤||,尿不湿m码
10258箱包皮具/热销女包/男包||,拉杆箱24寸
10029儿童包/背包/箱包||,三级包
10275纸尿裤||,纸尿片xl
10046奶瓶奶嘴||,贝亲新生儿奶瓶
10036婴幼儿营养品||,美可卓护眼片
10046奶瓶奶嘴||,赫根
10242毛绒安抚玩具||,床铃0-6个月
10254ZIPPO/瑞士军刀/眼镜||,男士眼镜
10252幼儿爬行/学步/健身||,儿童爬行垫
10262产前产后用品||,托腹带
10048喂养电器||,兔头妈妈辅食机
10238绘画类用品||,颜料
10140厨房储物收纳||,调料架
15832宠物用品||,宠物用品
10186T恤||,体恤女成人
10050宝宝湿巾||,宝宝保湿柔纸巾40抽
10151鞋用品/皮具护理品||,情侣拖鞋
15789护肤套装||,后套盒
10198裙装||,三彩连衣裙
10218帽子/围巾/口罩/手套/耳套/脚套||,婴儿袜子0-6个月夏季
10165休闲食品||,巧克力进口费列罗
10186T恤||,紧身t恤
10157糕点/点心||,牛乳芝士蛋糕
10265妈咪包/袋||,双肩包妈咪
10305内衣/家居服||,家居服男
15515身体护理||,雅顿身体乳
10228电动/遥控/惯性/发条玩具||,男孩玩具
10211肚兜/肚围/护脐带||,肚脐围
10170成长奶粉||,儿童奶粉十岁
15529彩妆||,阿玛尼400口红
10179凉鞋||,凉鞋女士玖熙
15529彩妆||,雅思蓝黛
15514头发护理||,泰国洗发水
15518成人用品||,成人用品自慰器
16385内裤||,男士内裤四角
10143家务/地板清洁用具||,拖地桶
10157糕点/点心||,黄山烧饼
16491男士袜子||,男士袜子薄款纯棉
10172婴幼儿牛奶粉||,伊利奶粉3段
10209童鞋||,婴儿凉鞋男
10054宝宝口腔护理||,乐益
10071调节三高||,深海鱼油老年
10138厨房电器||,摩飞榨汁杯
10127户外服饰/背包||,篮球鞋男耐克
10258箱包皮具/热销女包/男包||,女士双肩包
10043餐具/水壶||,新生儿勺子
10046奶瓶奶嘴||,奶瓶夹
15789护肤套装||,共振享套盒
10030手推车/推车配件||,vinng推车
10138厨房电器||,艾仕玛电陶炉
10172婴幼儿牛奶粉||,荷兰原装herobaby
10166鱿鱼丝/鱼干/海味即食||,鱼仔
10305内衣/家居服||,调整型内衣
10149收纳用品||,衣柜家用家用
10305内衣/家居服||,睡衣女成人夏季纯棉
10036婴幼儿营养品||,d3滴剂澳洲
10086儿童读物/教辅||,辅食书
10198裙装||,女土连衣裙
10170成长奶粉||,小安素奶粉
10086儿童读物/教辅||,成语故事
10033婴幼儿辅食||,嘉宝有机原味米粉
10150卫浴用具/卫浴配件||,毛巾架
10273孕妇装||,哺乳套装外出
10185运动/户外鞋||,女士鞋
10159粮油米面/南北干货/调味品||,糯米杂粮
10273孕妇装||,哺乳衣服外出
10275纸尿裤||,茵茵纸尿裤xl
10065护眼明目||,汤臣倍健叶黄素
10132家纺床品||,颈椎枕
10052宝宝防蚊用品||,aerogard
10214儿童内衣裤||,女童平角内裤
10069提升免疫力||,汤成倍健蛋白粉
10105女装||,小披肩成人
10059保健冲调||,红花
15529彩妆||,唇釉阿玛尼
10049宝宝清洁消毒用品||,酵素洗衣液兔头妈妈甄选
10210宝宝服装||,长袖t恤女童
10159粮油米面/南北干货/调味品||,木耳
10271孕产期面部护理||,万灵马油
15789护肤套装||,后雪美白
10165休闲食品||,冬己
16038牛仔裤||,男士牛仔裤成人
10251游泳池/戏水玩具||,婴儿游泳圈脖子
10132家纺床品||,床品四件套
16385内裤||,男土内裤
10036婴幼儿营养品||,小儿七星茶
10307身体护理||,去疤痕膏儿童
10030手推车/推车配件||,婴儿推车可坐可躺
10138厨房电器||,德尔玛料理机
15528美容工具||,起泡胶
10275纸尿裤||,兔头妈妈甄选l
10074餐具||,洗菜盆
10305内衣/家居服||,小胸内衣聚拢
10186T恤||,上衣女夏
15519面膜||,美白面膜女
10178高跟鞋||,黑色高跟鞋
10150卫浴用具/卫浴配件||,浴球
10052宝宝防蚊用品||,无比滴成人
10258箱包皮具/热销女包/男包||,燕子包
10033婴幼儿辅食||,小米米粉
10186T恤||,azhsfys女士韩版新款
10139生活电器||,理发器飞科
10148身体防护用品||,防晒面罩
10099户外鞋服||,运动鞋男士
10076厨房小件/烘焙工具||,食品袋
10209童鞋||,机能鞋男
10036婴幼儿营养品||,迪巧小儿钙
15530香氛||,女士香水
10172婴幼儿牛奶粉||,超级能恩3
10045口水巾/吸汗巾/饭兜||,宝宝饭兜
10054宝宝口腔护理||,婴儿磨牙棒0-6个月
15530香氛||,香体露
10048喂养电器||,冲奶恒温水壶
10134家饰软装||,空调罩
10056宝宝洗浴用品||,婴儿澡盆浴盆
10179凉鞋||,99选2女鞋
10160蜜饯/枣类/梅/果干||,水果干混合
10129户外装备||,钓鱼杆
10132家纺床品||,枕头套纯棉
10149收纳用品||,鞋柜简易
10221外套/夹克/大衣||,空调衫儿童
10163山核桃/坚果/炒货||,南瓜子
10086儿童读物/教辅||,百科全书
10261产后瘦身||,泽婴
10252幼儿爬行/学步/健身||,顽兔
10209童鞋||,耐克凉鞋
10051宝宝洗浴护肤品||,子初面霜
10214儿童内衣裤||,儿童内裤女纯棉
10198裙装||,裙子女装性感
15529彩妆||,得鲜
10223游泳服饰||,泳衣儿童
10147伞/雨具||,自动雨伞
16034T恤||,森马男装t恤
10172婴幼儿牛奶粉||,喜宝益生菌奶粉2+段
16035Polo衫||,深马
10149收纳用品||,箱子储物大号
15519面膜||,祛斑面膜
10209童鞋||,球鞋
15954黄金首饰||,周六福珠宝
10228电动/遥控/惯性/发条玩具||,小汽车
10051宝宝洗浴护肤品||,贝亲痱子水
10221外套/夹克/大衣||,球衣
10043餐具/水壶||,焖烧杯膳魔师
10266母乳喂养用品||,储奶袋十月结晶
10233儿童棋类/桌面游戏||,飞行棋
10160蜜饯/枣类/梅/果干||,葡萄干三只松鼠
16394睡衣/家居服套装||,睡衣女长袖
10172婴幼儿牛奶粉||,至初1段
10052宝宝防蚊用品||,婴儿驱蚊手环
10138厨房电器||,电饭煲家用
10273孕妇装||,孕妇上衣
10051宝宝洗浴护肤品||,婴儿花露水
10036婴幼儿营养品||,下奶茶
10054宝宝口腔护理||,指套牙刷婴儿
10076厨房小件/烘焙工具||,雪糕
10258箱包皮具/热销女包/男包||,啄木鸟女包
10237户外运动/休闲/传统玩具||,篮球架儿童
10061茶||,薏米红豆茶
10036婴幼儿营养品||,牛初乳粉儿童
10236仿真/过家家玩具||,兔子公仔
15520洁面||,祛痘洗面奶
10198裙装||,aayto连衣裙
10068瘦身排毒||,多燕瘦
10237户外运动/休闲/传统玩具||,陀螺枪
10244手工制作/创意DIY||,手工制作
15941大家电||,电视机32
10172婴幼儿牛奶粉||,贝拉米4段
15808护理纸品||,无芯卷纸
10033婴幼儿辅食||,果汁
10273孕妇装||,哺乳
10036婴幼儿营养品||,鳕鱼肝油婴儿
10256饰品/流行首饰/时尚饰品新||,礼物女
10209童鞋||,宝宝鞋子女1-2岁
10078锅具||,高压锅煤气用
10052宝宝防蚊用品||,日本无比滴
10246学习/实验/绘画文具||,画画笔
10054宝宝口腔护理||,儿童牙膏8岁
10209童鞋||,小金蛋
15808护理纸品||,原木抽纸
10254ZIPPO/瑞士军刀/眼镜||,太阳眼镜女
10052宝宝防蚊用品||,蚊香液孕妇
15808护理纸品||,维达手帕纸
10305内衣/家居服||,女人内裤
10143家务/地板清洁用具||,拖把布
10044餐椅||,宝宝椅餐椅
10218帽子/围巾/口罩/手套/耳套/脚套||,地板袜防滑1-2岁
16043夹克||,外套男成人
15528美容工具||,法缇丽美容仪
15514头发护理||,歌兰妮
10047食物研磨/储存||,辅食刀具
15520洁面||,eltamd
10258箱包皮具/热销女包/男包||,女士背包新款
10275纸尿裤||,纸尿片0-6个月
10138厨房电器||,打肉机
10173婴幼儿羊奶粉||,羊奶粉3段新西兰原装
10052宝宝防蚊用品||,婴儿驱蚊贴
10164水果蔬菜/肉禽蛋品/海鲜水产||,广西芒果
10210宝宝服装||,巴拉巴拉大童女
16394睡衣/家居服套装||,睡衣冰丝
15517女性卫生||,私护凝胶
10258箱包皮具/热销女包/男包||,男士手包
10164水果蔬菜/肉禽蛋品/海鲜水产||,种橙人
10043餐具/水壶||,辅食勺子
15789护肤套装||,雪花秀水乳
10052宝宝防蚊用品||,宝宝防蚊扣
10164水果蔬菜/肉禽蛋品/海鲜水产||,八朵瓣
10043餐具/水壶||,宝宝吃饭碗
10051宝宝洗浴护肤品||,婴儿洗护套装
10276防晒用品||,骑车防晒衣
10135节庆用品/礼品||,床头灯
10159粮油米面/南北干货/调味品||,食用油金龙鱼
16039休闲裤||,男士裤子夏季长裤
10069提升免疫力||,安利蛋白质粉
10305内衣/家居服||,男士家居服夏
10307身体护理||,疤痕
15517女性卫生||,安睡裤
10063传统滋补||,灵芝孢子粉
10046奶瓶奶嘴||,奶瓶hegen
10198裙装||,时尚女装气质
15529彩妆||,魅可小辣椒
10045口水巾/吸汗巾/饭兜||,宝宝吸汗巾
10274拉拉裤||,xl拉拉裤
10143家务/地板清洁用具||,居家拖鞋
10086儿童读物/教辅||,翻翻书
10242毛绒安抚玩具||,不倒翁玩具0-6个月
10153衣物织物清洁剂/护理剂||,汰渍洗衣液
15528美容工具||,粉扑气垫
10182休闲鞋||,皮鞋女中跟
10159粮油米面/南北干货/调味品||,端午节
16375凉鞋||,凉鞋男士成人
15840新零售||,宣传单
10149收纳用品||,鞋架简易
15520洁面||,海盐皂
15521化妆水||,泰国vc爽肤水
10172婴幼儿牛奶粉||,青挚奶粉
10221外套/夹克/大衣||,儿童外套
10275纸尿裤||,舒比奇纸尿裤
10165休闲食品||,虾条
10036婴幼儿营养品||,婴幼儿dha
10045口水巾/吸汗巾/饭兜||,宝宝口水巾
10159粮油米面/南北干货/调味品||,宝宝油辅食
15528美容工具||,修眉刀刀片
10158酒水饮料||,蒙牛真果粒
15840新零售||,蜜芽t恤地推
15519面膜||,lilia
